,Id,Cantidad_Victimas,Fecha,Anio,Mes,Dia,Hora,Franja_Horaria,Lugar_Hecho,Tipo_Calle,Calle,Altura,Barrio,Coordenada x,Coordenada y,Participantes,Victima,Acusado,Hora del día,Dia_Semana,Tipo_Dia
279,20180005,1,2018-01-09,2018,1,9,22:30:00,Noche,Paseo Colon Av. 1019,AVENIDA,PASEO COLON AV.,1019.0,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS,22,Tuesday,Dia_de_Semana
280,20180006,1,2018-01-10,2018,1,10,21:15:00,Noche,Valle y Barco Centenera Del,CALLE,VALLE,cruce_de_calles,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,21,Wednesday,Dia_de_Semana
281,20180007,1,2018-01-11,2018,1,11,02:30:00,Madrugada,AU Perito Moreno  KM 0.6,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO,2,Thursday,Dia_de_Semana
282,20180008,1,2018-01-12,2018,1,12,17:50:00,Tarde,"Huergo, Ing. Av. e Independencia Av.",AVENIDA,"HUERGO, ING. AV.",cruce_de_calles,1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS,17,Friday,Dia_de_Semana
283,20180009,1,2018-01-14,2018,1,14,02:00:00,Madrugada,"Pilcomayo y Brown, Alte. Av.",AVENIDA,PILCOMAYO,cruce_de_calles,4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO,2,Sunday,Fin_de_Semana
284,20180010,1,2018-01-18,2018,1,18,05:10:00,Madrugada,"Cervantes y Belaustegui, Luis, Dr.",CALLE,CERVANTES,cruce_de_calles,10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS,5,Thursday,Dia_de_Semana
285,20180011,1,2018-01-19,2018,1,19,10:30:00,Mañana,Callao y Vte. Lopez,AVENIDA,CALLAO AV.,cruce_de_calles,2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Friday,Dia_de_Semana
286,20180012,1,2018-01-26,2018,1,26,13:30:00,Tarde,"Oliden y Chilavert, Martiniano, Coronel",CALLE,OLIDEN,cruce_de_calles,8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS,13,Friday,Dia_de_Semana
287,20180013,1,2018-01-28,2018,1,28,08:15:00,Mañana,Congreso Av. y Galvan,AVENIDA,CONGRESO AV.,cruce_de_calles,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO,8,Sunday,Fin_de_Semana
288,20180014,1,2018-01-31,2018,1,31,20:00:00,Noche,"Moreno, Perito Av. y Rivera Indarte",AVENIDA,"MORENO, PERITO AV.",cruce_de_calles,7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO,20,Wednesday,Dia_de_Semana
289,20180015,2,2018-02-06,2018,2,6,01:00:00,Madrugada,Australia Av. 2800,AVENIDA,AUSTRALIA AV.,2800.0,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS,1,Tuesday,Dia_de_Semana
290,20180016,1,2018-02-15,2018,2,15,10:15:00,Mañana,"Del Libertador Av. y Ramos Mejia, Jose Maria, Dr. Av.",AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS,10,Thursday,Dia_de_Semana
293,20180019,1,2018-02-17,2018,2,17,12:30:00,Mañana,Las Heras General Av. y Callao Av.,AVENIDA,LAS HERAS GENERAL AV.,cruce_de_calles,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS,12,Saturday,Fin_de_Semana
292,20180018,1,2018-02-17,2018,2,17,07:15:00,Mañana,"Isabel La Catolica y Salvadores, Cnel.",CALLE,ISABEL LA CATOLICA,cruce_de_calles,4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS,7,Saturday,Fin_de_Semana
291,20180017,1,2018-02-17,2018,2,17,04:15:00,Madrugada,San Pedrito Av. y Rivadavia Av.,AVENIDA,SAN PEDRITO AV.,cruce_de_calles,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO,4,Saturday,Fin_de_Semana
294,20180020,1,2018-02-19,2018,2,19,22:00:00,Noche,Fernandez de la Cruz Subida AU Héctor J. Cámpora,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,cruce_de_calles,8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS,22,Monday,Dia_de_Semana
295,20180021,1,2018-02-22,2018,2,22,10:45:00,Mañana,AMANCIO ALCORTA Y ZAVALETA,AVENIDA,"ALCORTA, AMANCIO AV.",cruce_de_calles,4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Thursday,Dia_de_Semana
296,20180022,1,2018-02-24,2018,2,24,00:00:00,Madrugada,"Montes De Oca, Manuel y Olavarria",AVENIDA,"MONTES DE OCA, MANUEL AV.",cruce_de_calles,4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS,0,Saturday,Fin_de_Semana
297,20180023,1,2018-02-24,2018,2,24,06:00:00,Madrugada,Barco Centenera Del y Rosario,CALLE,BARCO CENTENERA DEL,cruce_de_calles,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO,6,Saturday,Fin_de_Semana
298,20180024,1,2018-02-28,2018,2,28,23:00:00,Noche,Alvarez Thomas Av. y Donado,AVENIDA,ALVAREZ THOMAS AV.,cruce_de_calles,15,-58.47087351,-34.57827342,PEATON-CARGAS,PEATON,CARGAS,23,Wednesday,Dia_de_Semana
299,20180025,1,2018-03-04,2018,3,4,22:30:00,Noche,Av. Avellaneda y Av. Boyacá,AVENIDA,AVELLANEDA AV.,cruce_de_calles,7,-58.45962210,-34.62245140,PEATON-AUTO,PEATON,AUTO,22,Sunday,Fin_de_Semana
300,20180026,2,2018-03-09,2018,3,9,04:45:00,Madrugada,"Rabanal, Francisco, Intendente Av. y Saenz Av.",AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",cruce_de_calles,4,-58.41657793,-34.65476216,MOVIL-CARGAS,MOVIL,CARGAS,4,Friday,Dia_de_Semana
301,20180027,1,2018-03-11,2018,3,11,23:00:00,Noche,Castro y Rondeau,CALLE,CASTRO,cruce_de_calles,5,-58.41911301,-34.63722107,PEATON-MOTO,PEATON,MOTO,23,Sunday,Fin_de_Semana
302,20180028,1,2018-03-13,2018,3,13,15:45:00,Tarde,"Bilbao, Francisco Av. y Azul",AVENIDA,"BILBAO, FRANCISCO AV.",cruce_de_calles,9,-58.47120586,-34.64251042,PEATON-CARGAS,PEATON,CARGAS,15,Tuesday,Dia_de_Semana
303,20180029,1,2018-03-15,2018,3,15,18:00:00,Tarde,Nazca Av. y Gaona Av.,AVENIDA,NAZCA AV.,cruce_de_calles,11,-58.47418944,-34.62049672,MOTO-AUTO,MOTO,AUTO,18,Thursday,Dia_de_Semana
304,20180030,1,2018-03-20,2018,3,20,01:30:00,Madrugada,Plaza y Alvarez Thomas Av.,AVENIDA,PLAZA,cruce_de_calles,15,-58.46720441,-34.57905579,MOTO-MOTO,MOTO,MOTO,1,Tuesday,Dia_de_Semana
305,20180031,1,2018-03-28,2018,3,28,10:15:00,Mañana,"Gaona Av. y Artigas, Jose Gervasio, Gral.",AVENIDA,GAONA AV.,cruce_de_calles,11,-58.46909362,-34.61779710,MOTO-CARGAS,MOTO,CARGAS,10,Wednesday,Dia_de_Semana
306,20180032,1,2018-04-02,2018,4,2,13:00:00,Tarde,Cabildo Av. y Aguilar,AVENIDA,CABILDO AV.,cruce_de_calles,13,-58.44704343,-34.56888640,PEATON-PASAJEROS,PEATON,PASAJEROS,13,Monday,Dia_de_Semana
307,20180033,1,2018-04-07,2018,4,7,07:30:00,Mañana,Camarones y Lope De Vega Av.,AVENIDA,CAMARONES,cruce_de_calles,10,-58.50535541,-34.62902048,MOTO-CARGAS,MOTO,CARGAS,7,Saturday,Fin_de_Semana
308,20180034,1,2018-04-11,2018,4,11,18:15:00,Tarde,Santa Fe Av. 2320,AVENIDA,SANTA FE AV.,2320.0,2,-58.40021675,-34.59522198,PEATON-PASAJEROS,PEATON,PASAJEROS,18,Wednesday,Dia_de_Semana
309,20180035,1,2018-04-12,2018,4,12,16:45:00,Tarde,Av. Rivadavia 6950,AVENIDA,RIVADAVIA AV.,6950.0,7,-58.46325991,-34.62919627,PEATON-PASAJEROS,PEATON,PASAJEROS,16,Thursday,Dia_de_Semana
310,20180036,1,2018-04-13,2018,4,13,23:15:00,Noche,Av. San Martín y Argerich,AVENIDA,SAN MARTIN AV.,cruce_de_calles,15,-58.49471482,-34.59694755,MOTO-AUTO,MOTO,AUTO,23,Friday,Dia_de_Semana
311,20180037,1,2018-04-18,2018,4,18,18:45:00,Tarde,"Cordoba Av. y Uriburu Jose E., Pres.",AVENIDA,CORDOBA AV.,cruce_de_calles,2,-58.39872610,-34.59975962,PEATON-CARGAS,PEATON,CARGAS,18,Wednesday,Dia_de_Semana
312,20180038,2,2018-04-20,2018,4,20,17:10:00,Tarde,AV. RIVADAVIA 1571,AVENIDA,RIVADAVIA AV.,1571.0,1,-58.38872177,-34.60885045,PEATON-AUTO,PEATON,AUTO,17,Friday,Dia_de_Semana
313,20180039,1,2018-04-21,2018,4,21,22:15:00,Noche,AUTOPISTA LUGONES KM 4.7,AUTOPISTA,"LUGONES, LEOPOLDO AV.",cruce_de_calles,14,.,.,PEATON-AUTO,PEATON,AUTO,22,Saturday,Fin_de_Semana
314,20180040,1,2018-04-27,2018,4,27,11:00:00,Mañana,Ramon Freire y Virrey Olaguer y Feliu,CALLE,"FREIRE, RAMON, CAP. GRAL.",cruce_de_calles,13,-58.45686132,-34.57305993,PEATON-CARGAS,PEATON,CARGAS,11,Friday,Dia_de_Semana
315,20180041,1,2018-04-27,2018,4,27,13:30:00,Tarde,"La Plata Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,LA PLATA AV.,cruce_de_calles,4,-58.42281627,-34.64282424,PEATON-PASAJEROS,PEATON,PASAJEROS,13,Friday,Dia_de_Semana
316,20180042,1,2018-04-27,2018,4,27,18:43:00,Tarde,BRANDSEN y PERDRIEL,CALLE,BRANDSEN,cruce_de_calles,4,-58.38666024,-34.63953396,MOTO-CARGAS,MOTO,CARGAS,18,Friday,Dia_de_Semana
317,20180043,1,2018-04-28,2018,4,28,06:30:00,Madrugada,"Vilardebo, Teodoro y Alvarez Jonte Av.",AVENIDA,"VILARDEBO, TEODORO",cruce_de_calles,11,-58.49122843,-34.61207587,MOTO-AUTO,MOTO,AUTO,6,Saturday,Fin_de_Semana
318,20180044,1,2018-04-28,2018,4,28,09:00:00,Mañana,Alberti e Independencia Av.,AVENIDA,ALBERTI,cruce_de_calles,3,-58.40098306,-34.61866627,PEATON-AUTO,PEATON,AUTO,9,Saturday,Fin_de_Semana
319,20180045,1,2018-04-30,2018,4,30,07:00:00,Mañana,Alvarez Thomas Av. 879,AVENIDA,ALVAREZ THOMAS AV.,879.0,13,-58.45448963,-34.57916920,AUTO-CARGAS,AUTO,CARGAS,7,Monday,Dia_de_Semana
320,20180046,1,2018-05-02,2018,5,2,03:15:00,Madrugada,Av. Gral. Paz y Av. Rivadavia,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,9,-58.52927982,-34.63931752,PEATON-AUTO,PEATON,AUTO,3,Wednesday,Dia_de_Semana
321,20180047,1,2018-05-08,2018,5,8,19:00:00,Tarde,Av. Corrientes y Av. Dorrego,AVENIDA,CORRIENTES AV.,cruce_de_calles,15,-58.44759966,-34.59170240,PEATON-PASAJEROS,PEATON,PASAJEROS,19,Tuesday,Dia_de_Semana
322,20180048,1,2018-05-09,2018,5,9,10:30:00,Mañana,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,cruce_de_calles,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,10,Wednesday,Dia_de_Semana
323,20180049,1,2018-05-11,2018,5,11,19:15:00,Tarde,Quesada 2300,CALLE,QUESADA,2300.0,13,-58.46213220,-34.55395823,PEATON-AUTO,PEATON,AUTO,19,Friday,Dia_de_Semana
324,20180050,1,2018-05-14,2018,5,14,18:45:00,Tarde,Cabildo Av. y Juramento Av.,AVENIDA,CABILDO AV.,cruce_de_calles,13,-58.45669422,-34.56203610,PEATON-PASAJEROS,PEATON,PASAJEROS,18,Monday,Dia_de_Semana
325,20180051,1,2018-05-15,2018,5,15,21:15:00,Noche,"California y Carbonari, Francisco, Cmte.",CALLE,CALIFORNIA,cruce_de_calles,4,-58.35977160,-34.64341878,PEATON-AUTO,PEATON,AUTO,21,Tuesday,Dia_de_Semana
326,20180052,1,2018-05-18,2018,5,18,20:30:00,Noche,"Carril, Salvador Maria Del Av. y Nazca",AVENIDA,"CARRIL, SALVADOR MARIA DEL AV.",cruce_de_calles,15,-58.49820145,-34.59070093,PEATON-PASAJEROS,PEATON,PASAJEROS,20,Friday,Dia_de_Semana
327,20180053,1,2018-05-20,2018,5,20,02:30:00,Madrugada,San Luis y Aguero,CALLE,SAN LUIS,cruce_de_calles,3,-58.41059280,-34.59939180,MOTO-AUTO,MOTO,AUTO,2,Sunday,Fin_de_Semana
328,20180054,1,2018-05-22,2018,5,22,11:15:00,Mañana,Lugones 2430,CALLE,LUGONES,2430.0,12,-58.47969138,-34.57121563,PEATON-BICICLETA,PEATON,BICICLETA,11,Tuesday,Dia_de_Semana
329,20180055,1,2018-05-29,2018,5,29,07:30:00,Mañana,Independencia Av. y Jujuy Av.,AVENIDA,INDEPENDENCIA AV.,cruce_de_calles,3,-58.40351561,-34.61883916,MOTO-AUTO,MOTO,AUTO,7,Tuesday,Dia_de_Semana
330,20180056,1,2018-06-02,2018,6,2,13:00:00,Tarde,Av. Rivadavia 11050,AVENIDA,RIVADAVIA AV.,11050.0,9,-58.51973844,-34.63918987,PEATON-PASAJEROS,PEATON,PASAJEROS,13,Saturday,Fin_de_Semana
331,20180057,1,2018-06-03,2018,6,3,03:30:00,Madrugada,Combate De Los Pozos y Humberto 1°,CALLE,COMBATE DE LOS POZOS,cruce_de_calles,3,-58.39311376,-34.62163006,MOTO-PASAJEROS,MOTO,PASAJEROS,3,Sunday,Fin_de_Semana
332,20180058,1,2018-06-03,2018,6,3,06:30:00,Madrugada,Cordoba Av. y Thames,AVENIDA,CORDOBA AV.,cruce_de_calles,15,-58.43531242,-34.59082159,MOTO-AUTO,MOTO,AUTO,6,Sunday,Fin_de_Semana
333,20180059,1,2018-06-08,2018,6,8,06:20:00,Madrugada,"Garay, Juan De Av. y Sanchez De Loria",AVENIDA,"GARAY, JUAN DE AV.",cruce_de_calles,5,-58.41178165,-34.63035454,MOTO-MOVIL,MOTO,OTRO,6,Friday,Dia_de_Semana
334,20180060,1,2018-06-08,2018,6,8,12:50:00,Mañana,"Lavalle y Alem, Leandro N. Av.",AVENIDA,LAVALLE,cruce_de_calles,1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS,12,Friday,Dia_de_Semana
335,20180061,1,2018-06-10,2018,6,10,11:15:00,Mañana,Estados Unidos y Pichincha,CALLE,ESTADOS UNIDOS,cruce_de_calles,3,-58.39883882,-34.61964833,MOTO-MOTO,MOTO,MOTO,11,Sunday,Fin_de_Semana
336,20180062,1,2018-06-14,2018,6,14,01:00:00,Madrugada,Rosario y Barco Centenera Del,CALLE,ROSARIO,cruce_de_calles,6,-58.44110156,-34.62082399,PEATON-CARGAS,PEATON,CARGAS,1,Thursday,Dia_de_Semana
337,20180063,1,2018-06-16,2018,6,16,21:15:00,Noche,Av. Leandro N. Alem y Viamonte,AVENIDA,"ALEM, LEANDRO N. AV.",cruce_de_calles,1,-58.37093138,-34.59952725,PEATON-PASAJEROS,PEATON,PASAJEROS,21,Saturday,Fin_de_Semana
338,20180064,1,2018-06-25,2018,6,25,01:15:00,Madrugada,Varela Av. y Primera Junta,AVENIDA,VARELA AV.,cruce_de_calles,7,-58.45855262,-34.63953253,AUTO-CARGAS,AUTO,CARGAS,1,Monday,Dia_de_Semana
339,20180065,1,2018-06-26,2018,6,26,17:30:00,Tarde,"Pellegrini, Carlos y Juncal",CALLE,"PELLEGRINI, CARLOS",cruce_de_calles,1,-58.38161909,-34.59283447,MOTO-CARGAS,MOTO,CARGAS,17,Tuesday,Dia_de_Semana
340,20180066,1,2018-06-28,2018,6,28,11:00:00,Mañana,Av. Corrientes y Av. Federico Lacroze,AVENIDA,CORRIENTES AV.,cruce_de_calles,15,-58.45511899,-34.58698157,PEATON-PASAJEROS,PEATON,PASAJEROS,11,Thursday,Dia_de_Semana
341,20180067,1,2018-06-29,2018,6,29,16:15:00,Tarde,"Montes De Oca, Manuel y Finochietto Enrique Dr.",AVENIDA,"MONTES DE OCA, MANUEL AV.",cruce_de_calles,4,-58.37724226,-34.62973033,PASAJEROS-AUTO,PASAJEROS,AUTO,16,Friday,Dia_de_Semana
342,20180068,1,2018-07-01,2018,7,1,09:00:00,Mañana,"Carabobo Av. y Alberdi, Juan Bautista Av.",AVENIDA,CARABOBO AV.,cruce_de_calles,7,-58.45546217,-34.62930339,MOTO-AUTO,MOTO,AUTO,9,Sunday,Fin_de_Semana
343,20180069,1,2018-07-04,2018,7,4,21:45:00,Noche,"Córdoba Av. 2215

",AVENIDA,CORDOBA AV.,2215.0,2,-58.39897064,-34.59954925,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,21,Wednesday,Dia_de_Semana
344,20180070,1,2018-07-07,2018,7,7,15:45:00,Tarde,"Estados Unidos y Urquiza, Gral.",CALLE,ESTADOS UNIDOS,cruce_de_calles,3,-58.40917826,-34.62126274,MOTO-PASAJEROS,MOTO,PASAJEROS,15,Saturday,Fin_de_Semana
345,20180071,1,2018-07-10,2018,7,10,17:50:00,Tarde,Moreno y Av. Huergo,AVENIDA,MORENO,cruce_de_calles,1,-58.36726348,-34.61099738,MOTO-CARGAS,MOTO,CARGAS,17,Tuesday,Dia_de_Semana
347,20180073,1,2018-07-11,2018,7,11,15:45:00,Tarde,"Iriarte, Gral. Av. 3400",AVENIDA,"IRIARTE, GRAL. AV.",3400.0,4,-58.39546165,-34.65168841,PEATON-CARGAS,PEATON,CARGAS,15,Wednesday,Dia_de_Semana
346,20180072,1,2018-07-11,2018,7,11,13:15:00,Tarde,"AU Dellepiane kilometro 0.0, altura calle Montiel, sentido hacia el Centro Porteño",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,cruce_de_calles,8,-58.48267426,-34.68454456,MOTO-CARGAS,MOTO,CARGAS,13,Wednesday,Dia_de_Semana
348,20180074,1,2018-07-14,2018,7,14,06:04:00,Madrugada,AV. JUAN B. ALBERDI 2968,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",2968.0,7,-58.46941984,-34.63376545,AUTO-CARGAS,AUTO,CARGAS,6,Saturday,Fin_de_Semana
349,20180075,1,2018-07-15,2018,7,15,07:30:00,Mañana,Del Libertador Av. y Ortiz De Ocampo,AVENIDA,DEL LIBERTADOR AV.,cruce_de_calles,14,-58.40367321,-34.58129246,PEATON-AUTO,PEATON,AUTO,7,Sunday,Fin_de_Semana
350,20180076,1,2018-07-16,2018,7,16,09:30:00,Mañana,"Chavez, Jorge y Paz, Gral. Av.",CALLE,"CHAVEZ, JORGE",cruce_de_calles,9,-58.52932872,-34.65014993,AUTO-CARGAS,AUTO,CARGAS,9,Monday,Dia_de_Semana
351,20180077,1,2018-07-16,2018,7,16,23:15:00,Noche,"Urquiza, Gral. y Estados Unidos",CALLE,"URQUIZA, GRAL.",cruce_de_calles,3,-58.40917826,-34.62126274,AUTO-CARGAS,AUTO,CARGAS,23,Monday,Dia_de_Semana
352,20180078,1,2018-07-21,2018,7,21,06:15:00,Madrugada,Paraguay y Sánchez De Bustamante,CALLE,PARAGUAY,cruce_de_calles,2,-58.41264127,-34.59473294,PEATON-AUTO,PEATON,AUTO,6,Saturday,Fin_de_Semana
353,20180079,1,2018-07-23,2018,7,23,07:15:00,Mañana,"De Los Corrales Av. y Paz, Gral. Av.",AVENIDA,DE LOS CORRALES AV.,cruce_de_calles,9,-58.50877521,-34.66977709,PEATON-CARGAS,PEATON,CARGAS,7,Monday,Dia_de_Semana
354,20180080,1,2018-07-25,2018,7,25,22:22:00,Noche,"Alberdi, Juan Bautista Av. y Carhue",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",cruce_de_calles,9,-58.51232237,-34.65903530,PEATON-AUTO,PEATON,AUTO,22,Wednesday,Dia_de_Semana
355,20180081,1,2018-07-29,2018,7,29,06:30:00,Madrugada,Castañares Av. y Rivera Indarte Av.,AVENIDA,CASTANARES AV.,cruce_de_calles,7,-58.44744156,-34.64567171,MULTIPLE,PEATON,MULTIPLE,6,Sunday,Fin_de_Semana
356,20180082,1,2018-08-01,2018,8,1,15:53:00,Tarde,"Larrazabal y Garzon, Eugenio, Gral. Av.",AVENIDA,LARRAZABAL,cruce_de_calles,9,-58.49441273,-34.65869968,MOTO-CARGAS,MOTO,CARGAS,15,Wednesday,Dia_de_Semana
357,20180083,1,2018-08-02,2018,8,2,05:20:00,Madrugada,"Paz, Gral. Av. y Fernandez De La Cruz, F., Gral. Av.",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,8,-58.47976785,-34.69153196,MOTO-CARGAS,MOTO,CARGAS,5,Thursday,Dia_de_Semana
359,20180085,2,2018-08-03,2018,8,3,18:16:00,Tarde,"Entre Rios Av. y Garay, Juan De Av.",AVENIDA,ENTRE RIOS AV.,cruce_de_calles,3,-58.39118948,-34.62704273,MOTO-PASAJEROS,MOTO,PASAJEROS,18,Friday,Dia_de_Semana
358,20180084,1,2018-08-03,2018,8,3,07:25:00,Mañana,Av. Alicia Moreau de Justo y Cochabamba,AVENIDA,"MOREAU DE JUSTO, ALICIA AV.",cruce_de_calles,1,-58.36523349,-34.62260331,PEATON-CARGAS,PEATON,CARGAS,7,Friday,Dia_de_Semana
360,20180086,1,2018-08-10,2018,8,10,21:44:00,Noche,Directorio Av. y Guardia Nacional,AVENIDA,DIRECTORIO AV.,cruce_de_calles,9,-58.49019551,-34.65015854,PEATON-PASAJEROS,PEATON,PASAJEROS,21,Friday,Dia_de_Semana
361,20180087,1,2018-08-15,2018,8,15,19:20:00,Tarde,Pavon Av. Y Colombres,AVENIDA,PAVON AV.,cruce_de_calles,5,-58.41644362,-34.63023775,PEATON-PASAJEROS,PEATON,PASAJEROS,19,Wednesday,Dia_de_Semana
362,20180088,1,2018-08-17,2018,8,17,16:36:00,Tarde,Av. Gral. Paz y Av. Dr. Ricardo Balbín,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.50073810,-34.54979510,MOTO-CARGAS,MOTO,CARGAS,16,Friday,Dia_de_Semana
363,20180089,1,2018-08-17,2018,8,17,17:56:00,Tarde,Pichincha Av. y Brasil,AVENIDA,PICHINCHA AV.,cruce_de_calles,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS,17,Friday,Dia_de_Semana
364,20180090,1,2018-08-18,2018,8,18,10:34:00,Mañana,27 De Febrero Av. y Pergamino,AVENIDA,27 DE FEBRERO AV.,cruce_de_calles,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO,10,Saturday,Fin_de_Semana
365,20180091,1,2018-08-19,2018,8,19,18:47:00,Tarde,AU Perito Moreno KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,AUTOPISTA PERITO MORENO,cruce_de_calles,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO,18,Sunday,Fin_de_Semana
367,20180093,1,2018-08-20,2018,8,20,08:41:00,Mañana,15 De Noviembre De 1889 1513,CALLE,15 DE NOVIEMBRE DE 1889,1513.0,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS,8,Monday,Dia_de_Semana
366,20180092,1,2018-08-20,2018,8,20,08:20:00,Mañana,Cordoba Av. y Gascon,AVENIDA,CORDOBA AV.,cruce_de_calles,14,-58.42336930,-34.59774487,MOTO-AUTO,MOTO,AUTO,8,Monday,Dia_de_Semana
368,20180094,1,2018-08-23,2018,8,23,05:35:00,Madrugada,"Salguero, Jeronimo y Beruti",CALLE,"SALGUERO, JERONIMO",cruce_de_calles,14,-58.41169020,-34.58579880,MOTO-PASAJEROS,MOTO,PASAJEROS,5,Thursday,Dia_de_Semana
369,20180095,1,2018-08-26,2018,8,26,00:59:00,Madrugada,"Lacarra Av. y Dellepiane, Luis, Tte. Gral.",AVENIDA,LACARRA AV.,cruce_de_calles,9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO,0,Sunday,Fin_de_Semana
370,20180096,1,2018-08-31,2018,8,31,22:20:00,Noche,"AU Héctor J. Cámpora y Roca, Cnel. Av.",AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,cruce_de_calles,8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO,22,Friday,Dia_de_Semana
371,20180097,1,2018-09-02,2018,9,2,10:50:00,Mañana,Av. Varela y Av. Int. Francisco Rabanal,AVENIDA,VARELA AV.,cruce_de_calles,8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO,10,Sunday,Fin_de_Semana
372,20180098,2,2018-09-09,2018,9,9,05:00:00,Madrugada,Av. Gral. Paz e/ Ferre y Beron de Astrada,AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO,5,Sunday,Fin_de_Semana
373,20180099,1,2018-09-12,2018,9,12,14:25:00,Tarde,Rivadavia Av. y Pedernera,AVENIDA,RIVADAVIA AV.,cruce_de_calles,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,14,Wednesday,Dia_de_Semana
374,20180100,1,2018-09-20,2018,9,20,10:30:00,Mañana,Elvira Rawson de Dellepiane 150,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",150.0,1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO,10,Thursday,Dia_de_Semana
375,20180101,1,2018-09-21,2018,9,21,00:15:00,Madrugada,"Paz, Gral. Av. y Zapiola",AVENIDA,"PAZ, GRAL. AV.",cruce_de_calles,12,-58.48098594,-34.54073130,MULTIPLE,AUTO,MULTIPLE,0,Friday,Dia_de_Semana
376,20180102,1,2018-09-21,2018,9,21,00:30:00,Madrugada,FAMATINA Y DIOGENES TABORDA,CALLE,FAMATINA,cruce_de_calles,4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO,0,Friday,Dia_de_Semana
377,20180103,1,2018-09-27,2018,9,27,17:51:00,Tarde,Av. Castañares y Bonorino,AVENIDA,CASTA?ARES AV.,cruce_de_calles,7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO,17,Thursday,Dia_de_Semana
378,20180104,1,2018-10-01,2018,10,1,08:58:00,Mañana,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,cruce_de_calles,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO,8,Monday,Dia_de_Semana
379,20180105,1,2018-10-03,2018,10,3,18:12:00,Tarde,Nazca Av. y Rivadavia Av.,AVENIDA,NAZCA AV.,cruce_de_calles,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS,18,Wednesday,Dia_de_Semana
